Feature,Importance
cat__ROUTE_13076_13930,0.0
cat__ROUTE_13061_12889,0.0
cat__ROUTE_13061_12266,0.0
cat__ROUTE_13061_11298,0.0
cat__ROUTE_13029_13930,0.0
cat__ROUTE_13029_11292,0.0
cat__ROUTE_12992_15016,0.0
cat__ROUTE_12992_14761,0.0
cat__ROUTE_12992_14107,0.0
cat__ROUTE_12992_13930,0.0
cat__ROUTE_12992_13303,0.0
cat__ROUTE_13127_11292,0.0
cat__ROUTE_13198_12889,0.0
cat__ROUTE_13198_12478,0.0
cat__ROUTE_13198_12339,0.0
cat__ROUTE_13198_12266,0.0
cat__ROUTE_13198_12264,0.0
cat__ROUTE_13198_12191,0.0
cat__ROUTE_13198_11697,0.0
cat__ROUTE_13198_11481,0.0
cat__ROUTE_13198_11433,0.0
cat__ROUTE_13198_11298,0.0
cat__ROUTE_13158_14107,0.0
cat__ROUTE_13198_11259,0.0
cat__ROUTE_13198_11057,0.0
cat__ROUTE_13198_10821,0.0
cat__ROUTE_13198_10800,0.0
cat__ROUTE_13198_10721,0.0
cat__ROUTE_13198_10693,0.0
cat__ROUTE_13198_10423,0.0
cat__ROUTE_13198_10397,0.0
cat__ROUTE_13198_10140,0.0
cat__ROUTE_13184_13930,0.0
cat__ROUTE_13184_11433,0.0
cat__ROUTE_13198_11278,0.0
cat__ROUTE_13487_11977,0.0
cat__ROUTE_13487_11898,0.0
cat__ROUTE_13487_11884,0.0
cat__ROUTE_13487_11823,0.0
cat__ROUTE_13487_11775,0.0
cat__ROUTE_13487_11697,0.0
cat__ROUTE_13487_11648,0.0
cat__ROUTE_13487_11637,0.0
cat__ROUTE_13487_11618,0.0
cat__ROUTE_13487_11587,0.0
cat__ROUTE_13244_14869,0.0
cat__ROUTE_13487_11423,0.0
cat__ROUTE_13487_11337,0.0
cat__ROUTE_13487_11298,0.0
cat__ROUTE_13487_11292,0.0
cat__ROUTE_13487_11278,0.0
cat__ROUTE_13487_11259,0.0
cat__ROUTE_13487_11203,0.0
cat__ROUTE_13487_11193,0.0
cat__ROUTE_13487_11066,0.0
cat__ROUTE_10299_11336,0.0
cat__ROUTE_13487_11433,0.0
cat__ROUTE_10299_11292,0.0
cat__ROUTE_13487_13244,0.0
cat__ROUTE_10299_11298,0.0
cat__ROUTE_13487_13204,0.0
cat__ROUTE_13487_13198,0.0
cat__ROUTE_13487_12953,0.0
cat__ROUTE_13487_12892,0.0
cat__ROUTE_13487_12889,0.0
cat__ROUTE_13487_12478,0.0
cat__ROUTE_13487_12451,0.0
cat__ROUTE_13487_11986,0.0
cat__ROUTE_13487_12343,0.0
cat__ROUTE_13487_12339,0.0
cat__ROUTE_13487_12335,0.0
cat__ROUTE_13487_12278,0.0
cat__ROUTE_13487_12266,0.0
cat__ROUTE_13487_12264,0.0
cat__ROUTE_13487_12206,0.0
cat__ROUTE_13487_12173,0.0
cat__ROUTE_13487_12129,0.0
cat__ROUTE_13487_12094,0.0
cat__ROUTE_13487_12003,0.0
cat__ROUTE_13487_12441,0.0
cat__ROUTE_13486_13487,0.0
cat__ROUTE_13486_12889,0.0
cat__ROUTE_13486_11298,0.0
cat__ROUTE_13486_11292,0.0
cat__ROUTE_13486_10466,0.0
cat__ROUTE_13485_14107,0.0
cat__ROUTE_13485_14100,0.0
cat__ROUTE_10299_12523,0.0
cat__ROUTE_13485_13487,0.0
cat__ROUTE_13485_13303,0.0
cat__ROUTE_10299_11630,0.0
cat__ROUTE_13485_12953,0.0
cat__ROUTE_13485_11618,0.0
cat__ROUTE_13485_11433,0.0
cat__ROUTE_13485_11298,0.0
cat__ROUTE_13485_11292,0.0
cat__ROUTE_13485_11278,0.0
cat__ROUTE_13485_11057,0.0
cat__ROUTE_13485_10397,0.0
cat__ROUTE_13476_14771,0.0
cat__ROUTE_13476_14747,0.0
cat__ROUTE_13476_14679,0.0
cat__ROUTE_13485_13204,0.0
cat__ROUTE_13487_11013,0.0
cat__ROUTE_13487_11003,0.0
cat__ROUTE_13487_10994,0.0
cat__ROUTE_13487_10849,0.0
cat__ROUTE_13487_10821,0.0
cat__ROUTE_13487_10739,0.0
cat__ROUTE_13487_10721,0.0
cat__ROUTE_13487_10713,0.0
cat__ROUTE_13487_10693,0.0
cat__ROUTE_13487_10631,0.0
cat__ROUTE_13486_14057,0.0
cat__ROUTE_13487_10620,0.0
cat__ROUTE_13487_10529,0.0
cat__ROUTE_13487_10466,0.0
cat__ROUTE_13487_10423,0.0
cat__ROUTE_13487_10408,0.0
cat__ROUTE_13487_10397,0.0
cat__ROUTE_13487_10299,0.0
cat__ROUTE_13487_10141,0.0
cat__ROUTE_13487_10140,0.0
cat__ROUTE_13486_14869,0.0
cat__ROUTE_10299_12173,0.0
cat__ROUTE_13487_10627,0.0
cat__ROUTE_13495_12953,0.0
cat__ROUTE_13495_12892,0.0
cat__ROUTE_13495_12889,0.0
cat__ROUTE_13495_12478,0.0
cat__ROUTE_13495_12339,0.0
cat__ROUTE_13495_12266,0.0
cat__ROUTE_13495_12264,0.0
cat__ROUTE_13495_12191,0.0
cat__ROUTE_13495_11697,0.0
cat__ROUTE_13495_11618,0.0
cat__ROUTE_13487_13342,0.0
cat__ROUTE_13495_11298,0.0
cat__ROUTE_13495_11292,0.0
cat__ROUTE_13495_11278,0.0
cat__ROUTE_13495_11259,0.0
cat__ROUTE_13495_11193,0.0
cat__ROUTE_13495_11066,0.0
cat__ROUTE_13495_11057,0.0
cat__ROUTE_13495_10821,0.0
cat__ROUTE_13495_10800,0.0
cat__ROUTE_13495_10721,0.0
cat__ROUTE_13495_10693,0.0
cat__ROUTE_13495_11433,0.0
cat__ROUTE_13502_10423,0.0
cat__ROUTE_13502_10397,0.0
cat__ROUTE_13495_15304,0.0
cat__ROUTE_13495_15016,0.0
cat__ROUTE_13495_14869,0.0
cat__ROUTE_13495_14843,0.0
cat__ROUTE_13495_14771,0.0
cat__ROUTE_13495_14747,0.0
cat__ROUTE_13495_14683,0.0
cat__ROUTE_13495_14679,0.0
cat__ROUTE_13495_12954,0.0
cat__ROUTE_13495_14107,0.0
cat__ROUTE_13495_14100,0.0
cat__ROUTE_13495_14057,0.0
cat__ROUTE_13495_13930,0.0
cat__ROUTE_13495_13796,0.0
cat__ROUTE_13495_13487,0.0
cat__ROUTE_13495_13303,0.0
cat__ROUTE_13495_13244,0.0
cat__ROUTE_13495_13232,0.0
cat__ROUTE_10299_10551,0.0
cat__ROUTE_13495_13198,0.0
cat__ROUTE_13495_14492,0.0
cat__ROUTE_13487_14633,0.0
cat__ROUTE_13487_14524,0.0
cat__ROUTE_13487_14520,0.0
cat__ROUTE_13487_14492,0.0
cat__ROUTE_13487_14457,0.0
cat__ROUTE_13487_14262,0.0
cat__ROUTE_13487_14252,0.0
cat__ROUTE_13487_14122,0.0
cat__ROUTE_13487_14107,0.0
cat__ROUTE_13487_14100,0.0
cat__ROUTE_13495_10423,0.0
cat__ROUTE_13487_14057,0.0
cat__ROUTE_13487_14027,0.0
cat__ROUTE_13487_13931,0.0
cat__ROUTE_13487_13930,0.0
cat__ROUTE_13487_13871,0.0
cat__ROUTE_13487_13851,0.0
cat__ROUTE_13487_13495,0.0
cat__ROUTE_13487_13486,0.0
cat__ROUTE_13487_13485,0.0
cat__ROUTE_13487_13459,0.0
cat__ROUTE_13487_13433,0.0
cat__ROUTE_13487_14082,0.0
cat__ROUTE_13495_10397,0.0
cat__ROUTE_13487_16869,0.0
cat__ROUTE_13487_15919,0.0
cat__ROUTE_13487_15624,0.0
cat__ROUTE_13487_15412,0.0
cat__ROUTE_13487_15376,0.0
cat__ROUTE_13487_15304,0.0
cat__ROUTE_13487_15096,0.0
cat__ROUTE_13487_15016,0.0
cat__ROUTE_13487_14986,0.0
cat__ROUTE_13487_14635,0.0
cat__ROUTE_13487_14893,0.0
cat__ROUTE_13487_14869,0.0
cat__ROUTE_13487_14843,0.0
cat__ROUTE_13487_14831,0.0
cat__ROUTE_13487_14771,0.0
cat__ROUTE_10299_10754,0.0
cat__ROUTE_13487_14730,0.0
cat__ROUTE_13487_14696,0.0
cat__ROUTE_13487_14685,0.0
cat__ROUTE_13487_14683,0.0
cat__ROUTE_10299_10926,0.0
cat__ROUTE_13487_14908,0.0
cat__ROUTE_10299_12892,0.0
cat__ROUTE_13303_12264,0.0
cat__ROUTE_13303_12217,0.0
cat__ROUTE_13303_12197,0.0
cat__ROUTE_13303_12191,0.0
cat__ROUTE_13303_11996,0.0
cat__ROUTE_13303_11995,0.0
cat__ROUTE_13303_11986,0.0
cat__ROUTE_13303_11953,0.0
cat__ROUTE_13303_11624,0.0
cat__ROUTE_13476_14107,0.0
cat__ROUTE_10299_13487,0.0
cat__ROUTE_13303_11433,0.0
cat__ROUTE_13303_11423,0.0
cat__ROUTE_13303_11298,0.0
cat__ROUTE_13303_11292,0.0
cat__ROUTE_13303_11278,0.0
cat__ROUTE_13303_11259,0.0
cat__ROUTE_13303_11193,0.0
cat__ROUTE_13303_11066,0.0
cat__ROUTE_13303_11057,0.0
cat__ROUTE_13303_11042,0.0
cat__ROUTE_13303_11618,0.0
cat__ROUTE_13303_13931,0.0
cat__ROUTE_13303_13930,0.0
cat__ROUTE_13303_13871,0.0
cat__ROUTE_13303_13851,0.0
cat__ROUTE_13303_13495,0.0
cat__ROUTE_13303_13487,0.0
cat__ROUTE_13303_13485,0.0
cat__ROUTE_13303_13342,0.0
cat__ROUTE_13303_13244,0.0
cat__ROUTE_13303_13232,0.0
cat__ROUTE_13303_12278,0.0
cat__ROUTE_13303_13204,0.0
cat__ROUTE_13303_13198,0.0
cat__ROUTE_13303_12992,0.0
cat__ROUTE_13303_12953,0.0
cat__ROUTE_13303_12945,0.0
cat__ROUTE_13303_12892,0.0
cat__ROUTE_13303_12478,0.0
cat__ROUTE_13303_12451,0.0
cat__ROUTE_13303_12391,0.0
cat__ROUTE_10299_12889,0.0
cat__ROUTE_13303_12323,0.0
cat__ROUTE_13303_13230,0.0
cat__ROUTE_13282_13930,0.0
cat__ROUTE_13282_12264,0.0
cat__ROUTE_13277_11298,0.0
cat__ROUTE_13277_11278,0.0
cat__ROUTE_13277_11057,0.0
cat__ROUTE_13277_10397,0.0
cat__ROUTE_13264_14908,0.0
cat__ROUTE_13264_14869,0.0
cat__ROUTE_13264_14771,0.0
cat__ROUTE_13264_14747,0.0
cat__ROUTE_13303_11003,0.0
cat__ROUTE_13264_14057,0.0
cat__ROUTE_13264_12892,0.0
cat__ROUTE_13264_12889,0.0
cat__ROUTE_13264_11292,0.0
cat__ROUTE_13256_14761,0.0
cat__ROUTE_13256_14112,0.0
cat__ROUTE_13256_12889,0.0
cat__ROUTE_13256_12266,0.0
cat__ROUTE_13256_11298,0.0
cat__ROUTE_13256_10423,0.0
cat__ROUTE_13244_15304,0.0
cat__ROUTE_13264_14107,0.0
cat__ROUTE_13303_10994,0.0
cat__ROUTE_13303_10821,0.0
cat__ROUTE_13303_10792,0.0
cat__ROUTE_13303_10721,0.0
cat__ROUTE_10299_13830,0.0
cat__ROUTE_13303_10599,0.0
cat__ROUTE_13303_10529,0.0
cat__ROUTE_13303_10423,0.0
cat__ROUTE_13303_10397,0.0
cat__ROUTE_13303_10257,0.0
cat__ROUTE_13290_11298,0.0
cat__ROUTE_13296_14635,0.0
cat__ROUTE_13296_14100,0.0
cat__ROUTE_13296_13232,0.0
cat__ROUTE_13296_13204,0.0
cat__ROUTE_13296_12264,0.0
cat__ROUTE_13296_11697,0.0
cat__ROUTE_13296_11618,0.0
cat__ROUTE_13296_11278,0.0
cat__ROUTE_13296_11057,0.0
cat__ROUTE_13296_10821,0.0
cat__ROUTE_13290_13930,0.0
cat__ROUTE_13296_15304,0.0
cat__ROUTE_13367_13930,0.0
cat__ROUTE_13367_12889,0.0
cat__ROUTE_13367_11298,0.0
cat__ROUTE_13367_11292,0.0
cat__ROUTE_13367_11057,0.0
cat__ROUTE_13367_10466,0.0
cat__ROUTE_13367_10397,0.0
cat__ROUTE_13360_14122,0.0
cat__ROUTE_13360_11193,0.0
cat__ROUTE_13360_11057,0.0
cat__ROUTE_13303_14057,0.0
cat__ROUTE_13360_10135,0.0
cat__ROUTE_13342_15304,0.0
cat__ROUTE_13342_15016,0.0
cat__ROUTE_13342_14986,0.0
cat__ROUTE_13342_14869,0.0
cat__ROUTE_13342_14747,0.0
cat__ROUTE_13342_14635,0.0
cat__ROUTE_13342_14107,0.0
cat__ROUTE_13342_14100,0.0
cat__ROUTE_13342_13930,0.0
cat__ROUTE_13342_13487,0.0
cat__ROUTE_13360_10397,0.0
cat__ROUTE_13476_12892,0.0
cat__ROUTE_13476_12889,0.0
cat__ROUTE_13476_11298,0.0
cat__ROUTE_13476_11292,0.0
cat__ROUTE_13459_13930,0.0
cat__ROUTE_13459_13487,0.0
cat__ROUTE_13459_11433,0.0
cat__ROUTE_13433_14761,0.0
cat__ROUTE_13433_13487,0.0
cat__ROUTE_13433_12889,0.0
cat__ROUTE_13367_14082,0.0
cat__ROUTE_13433_10466,0.0
cat__ROUTE_13422_12266,0.0
cat__ROUTE_13422_12264,0.0
cat__ROUTE_13422_11298,0.0
cat__ROUTE_13422_11057,0.0
cat__ROUTE_13422_10397,0.0
cat__ROUTE_13377_11298,0.0
cat__ROUTE_13377_10397,0.0
cat__ROUTE_13367_14986,0.0
cat__ROUTE_13367_14761,0.0
cat__ROUTE_13367_14112,0.0
cat__ROUTE_13433_11292,0.0
cat__ROUTE_13303_15249,0.0
cat__ROUTE_13303_15096,0.0
cat__ROUTE_13303_15027,0.0
cat__ROUTE_13303_15024,0.0
cat__ROUTE_13303_15016,0.0
cat__ROUTE_13303_14893,0.0
cat__ROUTE_13303_14869,0.0
cat__ROUTE_13303_14843,0.0
cat__ROUTE_13303_14783,0.0
cat__ROUTE_13303_14771,0.0
cat__ROUTE_13342_13303,0.0
cat__ROUTE_13303_14730,0.0
cat__ROUTE_13303_14685,0.0
cat__ROUTE_13303_14683,0.0
cat__ROUTE_13303_14679,0.0
cat__ROUTE_13303_14576,0.0
cat__ROUTE_13303_14524,0.0
cat__ROUTE_13303_14492,0.0
cat__ROUTE_13303_14193,0.0
cat__ROUTE_13303_14122,0.0
cat__ROUTE_13303_14107,0.0
cat__ROUTE_10299_12758,0.0
cat__ROUTE_13303_14747,0.0
cat__ROUTE_13342_13204,0.0
cat__ROUTE_13342_13198,0.0
cat__ROUTE_13342_12953,0.0
cat__ROUTE_13342_12889,0.0
cat__ROUTE_13342_12478,0.0
cat__ROUTE_13342_12266,0.0
cat__ROUTE_13342_11697,0.0
cat__ROUTE_13342_11618,0.0
cat__ROUTE_13342_11433,0.0
cat__ROUTE_13342_11298,0.0
cat__ROUTE_13303_15304,0.0
cat__ROUTE_13342_11278,0.0
cat__ROUTE_13342_11259,0.0
cat__ROUTE_13342_11057,0.0
cat__ROUTE_13342_10821,0.0
cat__ROUTE_13342_10721,0.0
cat__ROUTE_13342_10693,0.0
cat__ROUTE_13342_10423,0.0
cat__ROUTE_13342_10397,0.0
cat__ROUTE_13303_15919,0.0
cat__ROUTE_13303_15412,0.0
cat__ROUTE_13303_15370,0.0
cat__ROUTE_13342_11292,0.0
cat__ROUTE_14869_14771,0.0
cat__ROUTE_10135_14082,0.0
cat__ROUTE_14869_14689,0.0
cat__ROUTE_14869_14683,0.0
cat__ROUTE_14869_14679,0.0
cat__ROUTE_14869_14570,0.0
cat__ROUTE_14869_14492,0.0
cat__ROUTE_14869_14489,0.0
cat__ROUTE_14869_14262,0.0
cat__ROUTE_14869_14252,0.0
cat__ROUTE_10397_10135,0.0
cat__ROUTE_14869_14113,0.0
cat__ROUTE_14869_14107,0.0
cat__ROUTE_14869_14100,0.0
cat__ROUTE_14869_14057,0.0
cat__ROUTE_14869_13930,0.0
cat__ROUTE_14869_13891,0.0
cat__ROUTE_14869_13871,0.0
cat__ROUTE_14869_13851,0.0
cat__ROUTE_14869_13830,0.0
cat__ROUTE_14869_13796,0.0
cat__ROUTE_14869_14122,0.0
cat__ROUTE_14893_11298,0.0
cat__ROUTE_14893_11292,0.0
cat__ROUTE_14893_11259,0.0
cat__ROUTE_14893_11057,0.0
cat__ROUTE_14893_10821,0.0
cat__ROUTE_14893_10800,0.0
cat__ROUTE_14893_10713,0.0
cat__ROUTE_14893_10693,0.0
cat__ROUTE_14893_10423,0.0
cat__ROUTE_14893_10397,0.0
cat__ROUTE_14869_14794,0.0
cat__ROUTE_14877_11292,0.0
cat__ROUTE_14869_15919,0.0
cat__ROUTE_14869_15389,0.0
cat__ROUTE_14869_15376,0.0
cat__ROUTE_14869_15370,0.0
cat__ROUTE_14869_15304,0.0
cat__ROUTE_14869_15041,0.0
cat__ROUTE_14869_15016,0.0
cat__ROUTE_14869_14908,0.0
cat__ROUTE_14869_14893,0.0
cat__ROUTE_14869_14831,0.0
cat__ROUTE_14877_13930,0.0
cat__ROUTE_14869_12003,0.0
cat__ROUTE_14869_11921,0.0
cat__ROUTE_14869_11884,0.0
cat__ROUTE_14869_11697,0.0
cat__ROUTE_14869_11648,0.0
cat__ROUTE_14869_11638,0.0
cat__ROUTE_10135_14986,0.0
cat__ROUTE_14869_11603,0.0
cat__ROUTE_14869_11525,0.0
cat__ROUTE_14869_11433,0.0
cat__ROUTE_14869_13495,0.0
cat__ROUTE_10140_10397,0.0
cat__ROUTE_14869_11278,0.0
cat__ROUTE_14869_11259,0.0
cat__ROUTE_14869_11193,0.0
cat__ROUTE_14869_11109,0.0
cat__ROUTE_14869_11066,0.0
cat__ROUTE_14869_11057,0.0
cat__ROUTE_14869_11042,0.0
cat__ROUTE_14869_10918,0.0
cat__ROUTE_14869_10849,0.0
cat__ROUTE_14869_10821,0.0
cat__ROUTE_10136_11298,0.0
cat__ROUTE_14869_13487,0.0
cat__ROUTE_14869_13486,0.0
cat__ROUTE_14869_13342,0.0
cat__ROUTE_14869_13303,0.0
cat__ROUTE_14869_13264,0.0
cat__ROUTE_14869_13244,0.0
cat__ROUTE_14869_13232,0.0
cat__ROUTE_14869_13204,0.0
cat__ROUTE_14869_13198,0.0
cat__ROUTE_14869_13127,0.0
cat__ROUTE_14869_12156,0.0
cat__ROUTE_14869_12953,0.0
cat__ROUTE_10135_14112,0.0
cat__ROUTE_10135_14761,0.0
cat__ROUTE_14869_12478,0.0
cat__ROUTE_14869_12441,0.0
cat__ROUTE_14869_12339,0.0
cat__ROUTE_14869_12280,0.0
cat__ROUTE_14869_12266,0.0
cat__ROUTE_14869_12264,0.0
cat__ROUTE_14869_12191,0.0
cat__ROUTE_14869_12173,0.0
cat__ROUTE_14869_12954,0.0
cat__ROUTE_14986_10257,0.0
cat__ROUTE_14986_10135,0.0
cat__ROUTE_14960_11298,0.0
cat__ROUTE_14955_12016,0.0
cat__ROUTE_14952_14082,0.0
cat__ROUTE_14952_13930,0.0
cat__ROUTE_14908_15376,0.0
cat__ROUTE_14908_15023,0.0
cat__ROUTE_14908_14893,0.0
cat__ROUTE_14908_14869,0.0
cat__ROUTE_14893_11603,0.0
cat__ROUTE_14908_14771,0.0
cat__ROUTE_14908_14747,0.0
cat__ROUTE_14908_14314,0.0
cat__ROUTE_14908_14107,0.0
cat__ROUTE_14908_14057,0.0
cat__ROUTE_14908_14004,0.0
cat__ROUTE_14908_13930,0.0
cat__ROUTE_14908_13796,0.0
cat__ROUTE_14908_13487,0.0
cat__ROUTE_14908_13264,0.0
cat__ROUTE_14908_12889,0.0
cat__ROUTE_14908_14831,0.0
cat__ROUTE_14986_11618,0.0
cat__ROUTE_14986_11537,0.0
cat__ROUTE_14986_11433,0.0
cat__ROUTE_14986_11423,0.0
cat__ROUTE_14986_11298,0.0
cat__ROUTE_14986_11292,0.0
cat__ROUTE_14986_11278,0.0
cat__ROUTE_14986_11259,0.0
cat__ROUTE_14986_11193,0.0
cat__ROUTE_14986_11066,0.0
cat__ROUTE_14986_10397,0.0
cat__ROUTE_14986_11042,0.0
cat__ROUTE_14986_11003,0.0
cat__ROUTE_14986_10874,0.0
cat__ROUTE_14986_10821,0.0
cat__ROUTE_14986_10792,0.0
cat__ROUTE_14986_10721,0.0
cat__ROUTE_14986_10693,0.0
cat__ROUTE_14986_10676,0.0
cat__ROUTE_14986_10431,0.0
cat__ROUTE_14986_10423,0.0
cat__ROUTE_14986_10408,0.0
cat__ROUTE_14986_11057,0.0
cat__ROUTE_14893_14262,0.0
cat__ROUTE_14893_14107,0.0
cat__ROUTE_10135_13577,0.0
cat__ROUTE_14893_13930,0.0
cat__ROUTE_14893_13891,0.0
cat__ROUTE_14893_13830,0.0
cat__ROUTE_14893_13487,0.0
cat__ROUTE_14893_13303,0.0
cat__ROUTE_14893_13232,0.0
cat__ROUTE_14893_13204,0.0
cat__ROUTE_14908_12478,0.0
cat__ROUTE_14893_12982,0.0
cat__ROUTE_14893_12954,0.0
cat__ROUTE_10135_13930,0.0
cat__ROUTE_14893_12889,0.0
cat__ROUTE_14893_12758,0.0
cat__ROUTE_14893_12266,0.0
cat__ROUTE_14893_12264,0.0
cat__ROUTE_14893_12191,0.0
cat__ROUTE_14893_12173,0.0
cat__ROUTE_14893_11884,0.0
cat__ROUTE_14893_11618,0.0
cat__ROUTE_14893_13198,0.0
cat__ROUTE_14908_12280,0.0
cat__ROUTE_14908_12266,0.0
cat__ROUTE_14908_11618,0.0
cat__ROUTE_14908_11603,0.0
cat__ROUTE_14908_11433,0.0
cat__ROUTE_14908_11423,0.0
cat__ROUTE_14908_11298,0.0
cat__ROUTE_14908_11292,0.0
cat__ROUTE_14908_11259,0.0
cat__ROUTE_14908_11109,0.0
cat__ROUTE_10135_13360,0.0
cat__ROUTE_14908_10713,0.0
cat__ROUTE_14908_10423,0.0
cat__ROUTE_14908_10397,0.0
cat__ROUTE_14905_12889,0.0
cat__ROUTE_14893_15376,0.0
cat__ROUTE_14893_15016,0.0
cat__ROUTE_14893_14908,0.0
cat__ROUTE_14893_14869,0.0
cat__ROUTE_14893_14771,0.0
cat__ROUTE_14893_14747,0.0
cat__ROUTE_14893_14689,0.0
cat__ROUTE_14908_11057,0.0
cat__ROUTE_14771_14570,0.0
cat__ROUTE_14771_14492,0.0
cat__ROUTE_14771_14489,0.0
cat__ROUTE_14771_14487,0.0
cat__ROUTE_14771_14262,0.0
cat__ROUTE_14771_14252,0.0
cat__ROUTE_14771_14122,0.0
cat__ROUTE_14771_14107,0.0
cat__ROUTE_14771_14100,0.0
cat__ROUTE_14771_14057,0.0
cat__ROUTE_14869_10800,0.0
cat__ROUTE_14771_13964,0.0
cat__ROUTE_14771_13930,0.0
cat__ROUTE_14771_13891,0.0
cat__ROUTE_14771_13871,0.0
cat__ROUTE_14771_13830,0.0
cat__ROUTE_14771_13502,0.0
cat__ROUTE_14771_13495,0.0
cat__ROUTE_10140_12266,0.0
cat__ROUTE_14771_13476,0.0
cat__ROUTE_14771_13303,0.0
cat__ROUTE_14771_14004,0.0
cat__ROUTE_14783_13930,0.0
cat__ROUTE_14783_13303,0.0
cat__ROUTE_14783_12892,0.0
cat__ROUTE_14783_12889,0.0
cat__ROUTE_14783_12266,0.0
cat__ROUTE_14783_11298,0.0
cat__ROUTE_14783_11292,0.0
cat__ROUTE_14783_11057,0.0
cat__ROUTE_14783_10466,0.0
cat__ROUTE_14783_10397,0.0
cat__ROUTE_14771_14635,0.0
cat__ROUTE_14771_15304,0.0
cat__ROUTE_14771_15041,0.0
cat__ROUTE_14771_15016,0.0
cat__ROUTE_14771_14908,0.0
cat__ROUTE_14771_14893,0.0
cat__ROUTE_10140_12191,0.0
cat__ROUTE_14771_14747,0.0
cat__ROUTE_14771_14698,0.0
cat__ROUTE_14771_14689,0.0
cat__ROUTE_14771_14683,0.0
cat__ROUTE_14771_14679,0.0
cat__ROUTE_14771_15376,0.0
cat__ROUTE_14771_11278,0.0
cat__ROUTE_14771_11066,0.0
cat__ROUTE_14771_11057,0.0
cat__ROUTE_14771_11042,0.0
cat__ROUTE_14771_10849,0.0
cat__ROUTE_14771_10821,0.0
cat__ROUTE_14771_10800,0.0
cat__ROUTE_14771_10721,0.0
cat__ROUTE_14771_10713,0.0
cat__ROUTE_14771_10693,0.0
cat__ROUTE_14771_13264,0.0
cat__ROUTE_14771_10561,0.0
cat__ROUTE_14771_10423,0.0
cat__ROUTE_14771_10397,0.0
cat__ROUTE_14771_10372,0.0
cat__ROUTE_14771_10157,0.0
cat__ROUTE_14771_10140,0.0
cat__ROUTE_14761_15919,0.0
cat__ROUTE_14761_15412,0.0
cat__ROUTE_14761_15380,0.0
cat__ROUTE_14761_15370,0.0
cat__ROUTE_14761_15323,0.0
cat__ROUTE_14771_10617,0.0
cat__ROUTE_14771_13232,0.0
cat__ROUTE_14771_13204,0.0
cat__ROUTE_14771_13198,0.0
cat__ROUTE_14771_12982,0.0
cat__ROUTE_10140_12889,0.0
cat__ROUTE_14771_12889,0.0
cat__ROUTE_14771_12758,0.0
cat__ROUTE_14771_12478,0.0
cat__ROUTE_14771_12441,0.0
cat__ROUTE_14771_12339,0.0
cat__ROUTE_14771_11292,0.0
cat__ROUTE_10140_12954,0.0
cat__ROUTE_14771_12094,0.0
cat__ROUTE_14771_11884,0.0
cat__ROUTE_14771_11697,0.0
cat__ROUTE_14771_11648,0.0
cat__ROUTE_14771_11638,0.0
cat__ROUTE_14771_11618,0.0
cat__ROUTE_14771_11603,0.0
cat__ROUTE_14771_11503,0.0
cat__ROUTE_14771_11433,0.0
cat__ROUTE_14771_11298,0.0
cat__ROUTE_10140_12892,0.0
cat__ROUTE_14843_12451,0.0
cat__ROUTE_14843_12266,0.0
cat__ROUTE_14843_12264,0.0
cat__ROUTE_14843_12197,0.0
cat__ROUTE_14843_12191,0.0
cat__ROUTE_14843_11697,0.0
cat__ROUTE_10140_11259,0.0
cat__ROUTE_14843_11433,0.0
cat__ROUTE_14843_11298,0.0
cat__ROUTE_14843_11292,0.0
cat__ROUTE_14783_14082,0.0
cat__ROUTE_14843_11057,0.0
cat__ROUTE_14843_11042,0.0
cat__ROUTE_14843_10821,0.0
cat__ROUTE_14843_10721,0.0
cat__ROUTE_14843_10693,0.0
cat__ROUTE_14843_10529,0.0
cat__ROUTE_14843_10423,0.0
cat__ROUTE_14843_10397,0.0
cat__ROUTE_14842_11298,0.0
cat__ROUTE_14831_15016,0.0
cat__ROUTE_14831_14908,0.0
cat__ROUTE_14843_11278,0.0
cat__ROUTE_14869_10779,0.0
cat__ROUTE_14869_10721,0.0
cat__ROUTE_14869_10713,0.0
cat__ROUTE_14869_10693,0.0
cat__ROUTE_14869_10620,0.0
cat__ROUTE_14869_10423,0.0
cat__ROUTE_10140_10423,0.0
cat__ROUTE_14869_10140,0.0
cat__ROUTE_14843_15304,0.0
cat__ROUTE_14843_15027,0.0
cat__ROUTE_14843_12478,0.0
cat__ROUTE_14843_15016,0.0
cat__ROUTE_14843_14683,0.0
cat__ROUTE_14843_14492,0.0
cat__ROUTE_14843_14307,0.0
cat__ROUTE_10140_10800,0.0
cat__ROUTE_14843_13930,0.0
cat__ROUTE_14843_13495,0.0
cat__ROUTE_14843_13487,0.0
cat__ROUTE_14843_13303,0.0
cat__ROUTE_14843_13232,0.0
cat__ROUTE_10140_10821,0.0
cat__ROUTE_14843_15024,0.0
cat__ROUTE_14831_11259,0.0
cat__ROUTE_14831_10800,0.0
cat__ROUTE_14831_10713,0.0
cat__ROUTE_14831_10693,0.0
cat__ROUTE_14831_10423,0.0
cat__ROUTE_14831_10397,0.0
cat__ROUTE_14828_12819,0.0
cat__ROUTE_14828_12523,0.0
cat__ROUTE_14814_12889,0.0
cat__ROUTE_14814_12266,0.0
cat__ROUTE_14831_14869,0.0
cat__ROUTE_14814_11292,0.0
cat__ROUTE_14814_11057,0.0
cat__ROUTE_14814_10397,0.0
